symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2020-09-29,114.550003,115.309998,113.57,114.089996,114.089996,99382200.0,99382200.0,-0.46001,-0.402,114.32333,September 29, 20,-0.00402
AAPL,2020-09-28,115.010002,115.32,112.779999,114.959999,114.959999,137672400.0,137672400.0,-0.05,-0.043,114.35333,September 28, 20,-0.00043
AAPL,2020-09-25,108.43,112.440002,107.669998,112.279999,112.279999,149981400.0,149981400.0,3.85,3.551,110.79667,September 25, 20,0.03551
AAPL,2020-09-24,105.169998,110.25,105.0,108.220001,108.220001,167743300.0,167743300.0,3.05,2.9,107.82333,September 24, 20,0.029
AAPL,2020-09-23,111.620003,112.110001,106.769997,107.120003,107.120003,150718700.0,150718700.0,-4.5,-4.032,108.66667,September 23, 20,-0.04032
AAPL,2020-09-22,112.68,112.860001,109.160004,111.809998,111.809998,183055400.0,183055400.0,-0.87,-0.772,111.27667,September 22, 20,-0.00772
AAPL,2020-09-21,104.540001,110.190002,103.099998,110.080002,110.080002,195713800.0,195713800.0,5.54,5.299,107.79,September 21, 20,0.05299
AAPL,2020-09-18,110.400002,110.879997,106.089996,106.839996,106.839996,287104900.0,287104900.0,-3.56001,-3.225,107.93666,September 18, 20,-0.03225
AAPL,2020-09-17,109.720001,112.199997,108.709999,110.339996,110.339996,178011000.0,178011000.0,0.62,0.565,110.41666,September 17, 20,0.00565
AAPL,2020-09-16,115.230003,116.0,112.040001,112.129997,112.129997,154679000.0,154679000.0,-3.10001,-2.69,113.39,September 16, 20,-0.0269
AAPL,2020-09-15,118.330002,118.830002,113.610001,115.540001,115.540001,184642000.0,184642000.0,-2.79,-2.358,115.99333,September 15, 20,-0.02358
AAPL,2020-09-14,114.720001,115.93,112.800003,115.360001,115.360001,140150100.0,140150100.0,0.64,0.558,114.69667,September 14, 20,0.00558
AAPL,2020-09-11,114.57,115.230003,110.0,112.0,112.0,180860300.0,180860300.0,-2.57,-2.243,112.41,September 11, 20,-0.02243
AAPL,2020-09-10,120.360001,120.5,112.5,113.489998,113.489998,182274400.0,182274400.0,-6.87,-5.708,115.49667,September 10, 20,-0.05708
AAPL,2020-09-09,117.260002,119.139999,115.260002,117.32,117.32,176940500.0,176940500.0,0.06,0.051,117.24,September 09, 20,0.00051
AAPL,2020-09-08,113.949997,118.989998,112.68,112.82,112.82,231366600.0,231366600.0,-1.13,-0.992,114.83,September 08, 20,-0.00992
AAPL,2020-09-04,120.07,123.699997,110.889999,120.959999,120.959999,332607200.0,332607200.0,0.89,0.741,118.51667,September 04, 20,0.00741
AAPL,2020-09-03,126.910004,128.839996,120.5,120.879997,120.879997,257599600.0,257599600.0,-6.03001,-4.751,123.40666,September 03, 20,-0.04751
AAPL,2020-09-02,137.589996,137.979996,127.0,131.399994,131.399994,200119000.0,200119000.0,-6.19,-4.499,132.12666,September 02, 20,-0.04499
AAPL,2020-09-01,132.759995,134.800003,130.529999,134.179993,134.179993,152470100.0,152470100.0,1.42,1.07,133.17,September 01, 20,0.0107
AAPL,2020-08-31,127.580002,131.0,126.0,129.039993,129.039993,225702700.0,225702700.0,1.45999,1.144,128.68,August 31, 20,0.01144
AAPL,2020-08-28,126.012497,126.442497,124.577499,124.807503,124.807503,187630000.0,187630000.0,-1.20499,-0.956,125.27583,August 28, 20,-0.00956
AAPL,2020-08-27,127.142502,127.485001,123.832497,125.010002,125.010002,155552400.0,155552400.0,-2.1325,-1.677,125.4425,August 27, 20,-0.01677
AAPL,2020-08-26,126.18,126.9925,125.082497,126.522499,126.522499,163022400.0,163022400.0,0.3425,0.271,126.19917,August 26, 20,0.00271
AAPL,2020-08-25,124.697502,125.18,123.052498,124.824997,124.824997,211495600.0,211495600.0,0.12749,0.102,124.3525,August 25, 20,0.00102
AAPL,2020-08-24,128.697495,128.785004,123.9375,125.857498,125.857498,345937600.0,345937600.0,-2.84,-2.207,126.19333,August 24, 20,-0.02207
AAPL,2020-08-21,119.262497,124.8675,119.25,124.370003,124.370003,338054800.0,338054800.0,5.10751,4.283,122.82917,August 21, 20,0.04283
AAPL,2020-08-20,115.75,118.392502,115.732498,118.275002,118.275002,126907200.0,126907200.0,2.525,2.181,117.46667,August 20, 20,0.02181
AAPL,2020-08-19,115.982498,117.162498,115.610001,115.707497,115.707497,145538000.0,145538000.0,-0.275,-0.237,116.16,August 19, 20,-0.00237
AAPL,2020-08-18,114.352501,116.0,114.0075,115.5625,115.5625,105633600.0,105633600.0,1.21,1.058,115.19,August 18, 20,0.01058
AAPL,2020-08-17,116.0625,116.087502,113.962502,114.607498,114.607498,119561600.0,119561600.0,-1.455,-1.254,114.88583,August 17, 20,-0.01254
AAPL,2020-08-14,114.830002,115.0,113.044998,114.907501,114.907501,165565200.0,165565200.0,0.0775,0.067,114.3175,August 14, 20,0.00067
AAPL,2020-08-13,114.43,116.042503,113.927498,115.010002,115.010002,210082000.0,210082000.0,0.58,0.507,114.99333,August 13, 20,0.00507
AAPL,2020-08-12,110.497498,113.275002,110.297501,113.010002,113.010002,165944800.0,165944800.0,2.5125,2.274,112.19417,August 12, 20,0.02274
AAPL,2020-08-11,111.970001,112.482498,109.107498,109.375,109.375,187902400.0,187902400.0,-2.595,-2.318,110.32167,August 11, 20,-0.02318
AAPL,2020-08-10,112.599998,113.775002,110.0,112.727501,112.727501,212403600.0,212403600.0,0.1275,0.113,112.1675,August 10, 20,0.00113
AAPL,2020-08-07,113.205002,113.675003,110.292503,111.112503,111.112503,198045600.0,198045600.0,-2.0925,-1.848,111.69334,August 07, 20,-0.01848
AAPL,2020-08-06,110.404999,114.412498,109.797501,113.902496,113.697502,202428800.0,202428800.0,3.4975,3.168,112.70417,August 06, 20,0.03168
AAPL,2020-08-05,109.377502,110.392502,108.897499,110.0625,109.86441,121992000.0,121992000.0,0.685,0.626,109.78417,August 05, 20,0.00626
AAPL,2020-08-04,109.1325,110.790001,108.387497,109.665001,109.467628,173071600.0,173071600.0,0.5325,0.488,109.61417,August 04, 20,0.00488
AAPL,2020-08-03,108.199997,111.637497,107.892502,108.9375,108.74144,308151200.0,308151200.0,0.7375,0.682,109.48917,August 03, 20,0.00682
AAPL,2020-07-31,102.885002,106.415001,100.824997,106.260002,106.068756,374336800.0,374336800.0,3.375,3.28,104.5,July 31, 20,0.0328
AAPL,2020-07-30,94.1875,96.297501,93.767502,96.190002,96.016884,158130000.0,158130000.0,2.0025,2.126,95.41834,July 30, 20,0.02126
AAPL,2020-07-29,93.75,95.230003,93.712502,95.040001,94.86895,90329200.0,90329200.0,1.29,1.376,94.66084,July 29, 20,0.01376
AAPL,2020-07-28,94.3675,94.550003,93.247498,93.252502,93.084671,103625600.0,103625600.0,-1.115,-1.182,93.68333,July 28, 20,-0.01182
AAPL,2020-07-27,93.709999,94.904999,93.480003,94.809998,94.639359,121214000.0,121214000.0,1.1,1.174,94.39833,July 27, 20,0.01174
AAPL,2020-07-24,90.987503,92.970001,89.144997,92.614998,92.448311,185438800.0,185438800.0,1.62749,1.789,91.57667,July 24, 20,0.01789
AAPL,2020-07-23,96.997498,97.077499,92.010002,92.845001,92.677902,197004400.0,197004400.0,-4.1525,-4.281,93.9775,July 23, 20,-0.04281
AAPL,2020-07-22,96.692497,97.974998,96.602501,97.272499,97.097435,89001600.0,89001600.0,0.58,0.6,97.28333,July 22, 20,0.006
AAPL,2020-07-21,99.172501,99.25,96.7425,97.0,96.825424,103646000.0,103646000.0,-2.1725,-2.191,97.66417,July 21, 20,-0.02191
AAPL,2020-07-20,96.417503,98.5,96.0625,98.357498,98.180481,90318000.0,90318000.0,1.94,2.012,97.64,July 20, 20,0.02012
AAPL,2020-07-17,96.987503,97.147499,95.839996,96.327499,96.154129,92186800.0,92186800.0,-0.66,-0.681,96.43833,July 17, 20,-0.00681
AAPL,2020-07-16,96.5625,97.404999,95.904999,96.522499,96.348778,110577600.0,110577600.0,-0.04,-0.041,96.61083,July 16, 20,-0.00041
AAPL,2020-07-15,98.989998,99.247498,96.489998,97.724998,97.549118,153198000.0,153198000.0,-1.265,-1.278,97.82083,July 15, 20,-0.01278
AAPL,2020-07-14,94.839996,97.254997,93.877502,97.057503,96.88282,170989200.0,170989200.0,2.21751,2.338,96.06333,July 14, 20,0.02338
AAPL,2020-07-13,97.264999,99.955002,95.2575,95.477501,95.305664,191649200.0,191649200.0,-1.7875,-1.838,96.89667,July 13, 20,-0.01838
AAPL,2020-07-10,95.334999,95.980003,94.705002,95.919998,95.747368,90257200.0,90257200.0,0.585,0.614,95.535,July 10, 20,0.00614
AAPL,2020-07-09,96.262497,96.317497,94.672501,95.752502,95.58017,125642800.0,125642800.0,-0.50999,-0.53,95.58083,July 09, 20,-0.0053
AAPL,2020-07-08,94.18,95.375,94.089996,95.342499,95.170906,117092000.0,117092000.0,1.1625,1.234,94.93583,July 08, 20,0.01234
AAPL,2020-07-07,93.852501,94.654999,93.057503,93.172501,93.004814,112424400.0,112424400.0,-0.68,-0.725,93.62833,July 07, 20,-0.00725
AAPL,2020-07-06,92.5,93.945,92.467499,93.462502,93.294289,118655600.0,118655600.0,0.9625,1.041,93.29167,July 06, 20,0.01041
AAPL,2020-07-02,91.962502,92.6175,90.910004,91.027496,90.86367,114041600.0,114041600.0,-0.93501,-1.017,91.51833,July 02, 20,-0.01017
AAPL,2020-07-01,91.279999,91.839996,90.977501,91.027496,90.86367,110737200.0,110737200.0,-0.2525,-0.277,91.28166,July 01, 20,-0.00277
AAPL,2020-06-30,90.019997,91.495003,90.0,91.199997,91.035858,140223200.0,140223200.0,1.18,1.311,90.89833,June 30, 20,0.01311
AAPL,2020-06-29,88.3125,90.542503,87.82,90.445,90.282219,130646000.0,130646000.0,2.1325,2.415,89.6025,June 29, 20,0.02415
AAPL,2020-06-26,91.102501,91.330002,88.254997,88.407501,88.24839,205256800.0,205256800.0,-2.695,-2.958,89.33083,June 26, 20,-0.02958
AAPL,2020-06-25,90.175003,91.25,89.392502,91.209999,91.045845,137522400.0,137522400.0,1.035,1.148,90.6175,June 25, 20,0.01148
AAPL,2020-06-24,91.25,92.197502,89.629997,90.014999,89.852997,192623200.0,192623200.0,-1.235,-1.353,90.61417,June 24, 20,-0.01353
AAPL,2020-06-23,91.0,93.095001,90.567497,91.6325,91.467583,212155600.0,212155600.0,0.6325,0.695,91.765,June 23, 20,0.00695
AAPL,2020-06-22,87.834999,89.864998,87.787498,89.717499,89.55603,135445200.0,135445200.0,1.8825,2.143,89.12333,June 22, 20,0.02143
AAPL,2020-06-19,88.660004,89.139999,86.287498,87.43,87.272644,264476000.0,264476000.0,-1.23,-1.387,87.61917,June 19, 20,-0.01387
AAPL,2020-06-18,87.852501,88.362503,87.305,87.932503,87.774246,96820400.0,96820400.0,0.08,0.091,87.86667,June 18, 20,0.00091
AAPL,2020-06-17,88.787498,88.849998,87.772499,87.897499,87.739304,114406400.0,114406400.0,-0.89,-1.002,88.17333,June 17, 20,-0.01002
AAPL,2020-06-16,87.864998,88.300003,86.18,88.019997,87.86158,165428800.0,165428800.0,0.155,0.176,87.5,June 16, 20,0.00176
AAPL,2020-06-15,83.3125,86.419998,83.144997,85.747498,85.59317,138808800.0,138808800.0,2.435,2.923,85.10416,June 15, 20,0.02923
AAPL,2020-06-12,86.18,86.949997,83.555,84.699997,84.547554,200146000.0,200146000.0,-1.48,-1.717,85.06833,June 12, 20,-0.01717
AAPL,2020-06-11,87.327499,87.764999,83.870003,83.974998,83.82386,201662400.0,201662400.0,-3.3525,-3.839,85.20333,June 11, 20,-0.03839
AAPL,2020-06-10,86.974998,88.692497,86.522499,88.209999,88.051239,166651600.0,166651600.0,1.235,1.42,87.80833,June 10, 20,0.0142
AAPL,2020-06-09,83.035004,86.402496,83.002502,85.997498,85.84272,147712400.0,147712400.0,2.96249,3.568,85.13417,June 09, 20,0.03568
AAPL,2020-06-08,82.5625,83.400002,81.830002,83.364998,83.214958,95654400.0,95654400.0,0.8025,0.972,82.865,June 08, 20,0.00972
AAPL,2020-06-05,80.837502,82.9375,80.807503,82.875,82.725845,137250400.0,137250400.0,2.0375,2.52,82.20667,June 05, 20,0.0252
AAPL,2020-06-04,81.097504,81.404999,80.195,80.580002,80.434975,87560400.0,87560400.0,-0.5175,-0.638,80.72667,June 04, 20,-0.00638
AAPL,2020-06-03,81.165001,81.550003,80.574997,81.279999,81.133713,104491200.0,104491200.0,0.115,0.142,81.135,June 03, 20,0.00142
AAPL,2020-06-02,80.1875,80.860001,79.732498,80.834999,80.689514,87642800.0,87642800.0,0.6475,0.807,80.47583,June 02, 20,0.00807
AAPL,2020-06-01,79.4375,80.587502,79.302498,80.462502,80.317688,80791200.0,80791200.0,1.025,1.29,80.1175,June 01, 20,0.0129
AAPL,2020-05-29,79.8125,80.287498,79.1175,79.485001,79.341949,153598000.0,153598000.0,-0.3275,-0.41,79.63,May 29, 20,-0.0041
AAPL,2020-05-28,79.192497,80.860001,78.907501,79.5625,79.419304,133560800.0,133560800.0,0.37,0.467,79.77667,May 28, 20,0.00467
AAPL,2020-05-27,79.035004,79.677498,78.272499,79.527496,79.384369,112945200.0,112945200.0,0.49249,0.623,79.15916,May 27, 20,0.00623
AAPL,2020-05-26,80.875,81.059998,79.125,79.182503,79.039993,125522000.0,125522000.0,-1.6925,-2.093,79.78917,May 26, 20,-0.02093
AAPL,2020-05-22,78.942497,79.807503,78.837502,79.722504,79.579025,81803200.0,81803200.0,0.78001,0.988,79.45584,May 22, 20,0.00988
AAPL,2020-05-21,79.665001,80.222504,78.967499,79.212502,79.069939,102688800.0,102688800.0,-0.4525,-0.568,79.4675,May 21, 20,-0.00568
AAPL,2020-05-20,79.169998,79.879997,79.129997,79.807503,79.663872,111504800.0,111504800.0,0.6375,0.805,79.60583,May 20, 20,0.00805
AAPL,2020-05-19,78.7575,79.629997,78.252502,78.285004,78.144112,101729600.0,101729600.0,-0.4725,-0.6,78.7225,May 19, 20,-0.006
AAPL,2020-05-18,78.292503,79.125,77.580002,78.739998,78.598282,135372400.0,135372400.0,0.4475,0.572,78.48167,May 18, 20,0.00572
AAPL,2020-05-15,75.087502,76.974998,75.052498,76.927498,76.789047,166348400.0,166348400.0,1.84,2.45,76.31833,May 15, 20,0.0245
AAPL,2020-05-14,76.127502,77.447502,75.3825,77.385002,77.245728,158929200.0,158929200.0,1.2575,1.652,76.73833,May 14, 20,0.01652
AAPL,2020-05-13,78.037498,78.987503,75.802498,76.912498,76.774071,200622400.0,200622400.0,-1.125,-1.442,77.23417,May 13, 20,-0.01442
AAPL,2020-05-12,79.457497,79.922501,77.727501,77.852501,77.712387,162301200.0,162301200.0,-1.605,-2.02,78.50083,May 12, 20,-0.0202
AAPL,2020-05-11,77.025002,79.262497,76.809998,78.752502,78.610764,145946400.0,145946400.0,1.7275,2.243,78.275,May 11, 20,0.02243
AAPL,2020-05-08,76.410004,77.587502,76.072502,77.532501,77.39296,134048000.0,134048000.0,1.1225,1.469,77.06417,May 08, 20,0.01469
AAPL,2020-05-07,75.805,76.292503,75.4925,75.934998,75.593697,115215200.0,115215200.0,0.13,0.171,75.90667,May 07, 20,0.00171
AAPL,2020-05-06,75.114998,75.809998,74.717499,75.157501,74.819695,142333600.0,142333600.0,0.0425,0.057,75.22833,May 06, 20,0.00057
AAPL,2020-05-05,73.764999,75.25,73.614998,74.389999,74.055649,147751200.0,147751200.0,0.625,0.847,74.41833,May 05, 20,0.00847
AAPL,2020-05-04,72.292503,73.422501,71.580002,73.290001,72.960594,133568000.0,133568000.0,0.9975,1.38,72.76417,May 04, 20,0.0138
AAPL,2020-05-01,71.5625,74.75,71.462502,72.267502,71.942688,240616800.0,240616800.0,0.705,0.985,72.82667,May 01, 20,0.00985
AAPL,2020-04-30,72.489998,73.6325,72.087502,73.449997,73.119873,183064000.0,183064000.0,0.96,1.324,73.05667,April 30, 20,0.01324
AAPL,2020-04-29,71.182503,72.417503,70.972504,71.932503,71.6092,137280800.0,137280800.0,0.75,1.054,71.77417,April 29, 20,0.01054
AAPL,2020-04-28,71.269997,71.457497,69.550003,69.644997,69.33197,112004800.0,112004800.0,-1.625,-2.28,70.2175,April 28, 20,-0.0228
AAPL,2020-04-27,70.449997,71.135002,69.987503,70.792503,70.474319,117087600.0,117087600.0,0.34251,0.486,70.63834,April 27, 20,0.00486
AAPL,2020-04-24,69.300003,70.752502,69.25,70.7425,70.424545,126508800.0,126508800.0,1.4425,2.082,70.24833,April 24, 20,0.02082
AAPL,2020-04-23,68.967499,70.4375,68.717499,68.7575,68.448463,124814400.0,124814400.0,-0.21,-0.304,69.30417,April 23, 20,-0.00304
AAPL,2020-04-22,68.402496,69.474998,68.050003,69.025002,68.71476,117057200.0,117057200.0,0.62251,0.91,68.85,April 22, 20,0.0091
AAPL,2020-04-21,69.07,69.3125,66.357498,67.092499,66.790947,180991600.0,180991600.0,-1.9775,-2.863,67.5875,April 21, 20,-0.02863
AAPL,2020-04-20,69.487503,70.419998,69.212502,69.232498,68.921326,130015200.0,130015200.0,-0.255,-0.367,69.62167,April 20, 20,-0.00367
AAPL,2020-04-17,71.172501,71.737503,69.214996,70.699997,70.382233,215250000.0,215250000.0,-0.4725,-0.664,70.55083,April 17, 20,-0.00664
AAPL,2020-04-16,71.845001,72.050003,70.587502,71.672501,71.350365,157125200.0,157125200.0,-0.1725,-0.24,71.43667,April 16, 20,-0.0024
AAPL,2020-04-15,70.599998,71.582497,70.157501,71.107498,70.787903,131154400.0,131154400.0,0.5075,0.719,70.94917,April 15, 20,0.00719
AAPL,2020-04-14,70.0,72.0625,69.512497,71.762497,71.439957,194994800.0,194994800.0,1.7625,2.518,71.1125,April 14, 20,0.02518
AAPL,2020-04-13,67.077499,68.425003,66.457497,68.3125,68.00547,131022800.0,131022800.0,1.235,1.841,67.73167,April 13, 20,0.01841
AAPL,2020-04-09,67.175003,67.517502,66.175003,66.997498,66.696373,162116400.0,162116400.0,-0.17751,-0.264,66.89667,April 09, 20,-0.00264
AAPL,2020-04-08,65.684998,66.842499,65.307503,66.517502,66.218536,168895200.0,168895200.0,0.8325,1.267,66.2225,April 08, 20,0.01267
AAPL,2020-04-07,67.699997,67.925003,64.75,64.857498,64.565994,202887200.0,202887200.0,-2.8425,-4.199,65.84417,April 07, 20,-0.04199
AAPL,2020-04-06,62.724998,65.777496,62.345001,65.6175,65.322578,201820400.0,201820400.0,2.8925,4.611,64.58,April 06, 20,0.04611
AAPL,2020-04-03,60.700001,61.424999,59.7425,60.352501,60.081242,129880000.0,129880000.0,-0.3475,-0.572,60.50667,April 03, 20,-0.00572
AAPL,2020-04-02,60.084999,61.287498,59.224998,61.232498,60.957287,165934000.0,165934000.0,1.1475,1.91,60.58166,April 02, 20,0.0191
AAPL,2020-04-01,61.625,62.18,59.782501,60.227501,59.956806,176218400.0,176218400.0,-1.3975,-2.268,60.73,April 01, 20,-0.02268
AAPL,2020-03-31,63.900002,65.622498,63.0,63.572498,63.28677,197002000.0,197002000.0,-0.3275,-0.513,64.065,March 31, 20,-0.00513
AAPL,2020-03-30,62.685001,63.880001,62.349998,63.702499,63.416183,167976400.0,167976400.0,1.0175,1.623,63.31083,March 30, 20,0.01623
AAPL,2020-03-27,63.1875,63.967499,61.762501,61.935001,61.656628,204216800.0,204216800.0,-1.2525,-1.982,62.555,March 27, 20,-0.01982
AAPL,2020-03-26,61.630001,64.669998,61.59,64.610001,64.319611,252087200.0,252087200.0,2.98,4.835,63.62333,March 26, 20,0.04835
AAPL,2020-03-25,62.6875,64.5625,61.075001,61.380001,61.104122,303602000.0,303602000.0,-1.3075,-2.086,62.33917,March 25, 20,-0.02086
AAPL,2020-03-24,59.09,61.922501,58.575001,61.720001,61.442596,287531200.0,287531200.0,2.63,4.451,60.73917,March 24, 20,0.04451
AAPL,2020-03-23,57.02,57.125,53.1525,56.092499,55.840385,336752800.0,336752800.0,-0.9275,-1.627,55.45667,March 23, 20,-0.01627
AAPL,2020-03-20,61.794998,62.9575,57.0,57.310001,57.052418,401693200.0,401693200.0,-4.485,-7.258,59.08917,March 20, 20,-0.07258
AAPL,2020-03-19,61.8475,63.209999,60.6525,61.195,60.919952,271857200.0,271857200.0,-0.6525,-1.055,61.68583,March 19, 20,-0.01055
AAPL,2020-03-18,59.942501,62.5,59.279999,61.6675,61.390331,300233600.0,300233600.0,1.725,2.878,61.14917,March 18, 20,0.02878
AAPL,2020-03-17,61.877499,64.402496,59.599998,63.215,62.930878,324056000.0,324056000.0,1.3375,2.162,62.40583,March 17, 20,0.02162
AAPL,2020-03-16,60.487499,64.769997,60.0,60.552502,60.280346,322423600.0,322423600.0,0.065,0.107,61.77417,March 16, 20,0.00107
AAPL,2020-03-13,66.222504,69.980003,63.237499,69.4925,69.180161,370732000.0,370732000.0,3.27,4.938,67.57,March 13, 20,0.04938
AAPL,2020-03-12,63.985001,67.5,62.0,62.057499,61.77858,418474000.0,418474000.0,-1.9275,-3.012,63.8525,March 12, 20,-0.03012
AAPL,2020-03-11,69.347504,70.305,67.964996,68.857498,68.548012,63899700.0,63899700.0,-0.49001,-0.707,69.0425,March 11, 20,-0.00707
AAPL,2020-03-10,69.285004,71.610001,67.342499,71.334999,71.014381,71322500.0,71322500.0,2.04999,2.959,70.09583,March 10, 20,0.02959
AAPL,2020-03-09,65.9375,69.522499,65.75,66.542503,66.243423,71686200.0,71686200.0,0.605,0.918,67.27167,March 09, 20,0.00918
AAPL,2020-03-06,70.5,72.705002,70.307503,72.2575,71.932739,56544200.0,56544200.0,1.7575,2.493,71.75667,March 06, 20,0.02493
AAPL,2020-03-05,73.879997,74.887497,72.852501,73.230003,72.900864,46893200.0,46893200.0,-0.64999,-0.88,73.65667,March 05, 20,-0.0088
AAPL,2020-03-04,74.110001,75.849998,73.282501,75.684998,75.344826,54794600.0,54794600.0,1.575,2.125,74.93917,March 04, 20,0.02125
AAPL,2020-03-03,75.917503,76.0,71.449997,72.330002,72.004913,79868900.0,79868900.0,-3.5875,-4.726,73.26,March 03, 20,-0.04726
AAPL,2020-03-02,70.57,75.360001,69.43,74.702499,74.366737,85349300.0,85349300.0,4.1325,5.856,73.16417,March 02, 20,0.05856
AAPL,2020-02-28,64.315002,69.602501,64.092499,68.339996,68.032837,106721200.0,106721200.0,4.02499,6.258,67.345,February 28, 20,0.06258
AAPL,2020-02-27,70.275002,71.5,68.239998,68.379997,68.072662,320605600.0,320605600.0,-1.895,-2.697,69.37333,February 27, 20,-0.02697
AAPL,2020-02-26,71.6325,74.470001,71.625,73.162498,72.833664,198054800.0,198054800.0,1.53,2.136,73.08583,February 26, 20,0.02136
AAPL,2020-02-25,75.237503,75.6325,71.532501,72.019997,71.696297,230673600.0,230673600.0,-3.21751,-4.276,73.06167,February 25, 20,-0.04276
AAPL,2020-02-24,74.315002,76.044998,72.307503,74.544998,74.209946,222195200.0,222195200.0,0.23,0.309,74.29917,February 24, 20,0.00309
AAPL,2020-02-21,79.654999,80.112503,77.625,78.262497,77.910744,129554000.0,129554000.0,-1.3925,-1.748,78.66667,February 21, 20,-0.01748
AAPL,2020-02-20,80.657501,81.162498,79.552498,80.074997,79.715088,100566000.0,100566000.0,-0.5825,-0.722,80.26333,February 20, 20,-0.00722
AAPL,2020-02-19,80.0,81.142502,80.0,80.904999,80.541367,93984000.0,93984000.0,0.905,1.131,80.6825,February 19, 20,0.01131
AAPL,2020-02-18,78.839996,79.9375,78.652496,79.75,79.391556,152531200.0,152531200.0,0.91,1.154,79.44667,February 18, 20,0.01154
AAPL,2020-02-14,81.184998,81.495003,80.712502,81.237503,80.872375,80113600.0,80113600.0,0.05251,0.065,81.14834,February 14, 20,0.00065
AAPL,2020-02-13,81.047501,81.555,80.837502,81.217499,80.852463,94747600.0,94747600.0,0.17,0.21,81.20333,February 13, 20,0.0021
AAPL,2020-02-12,80.3675,81.805,80.3675,81.800003,81.43235,113730400.0,113730400.0,1.4325,1.782,81.32417,February 12, 20,0.01782
AAPL,2020-02-11,80.900002,80.974998,79.677498,79.902496,79.543365,94323200.0,94323200.0,-0.99751,-1.233,80.185,February 11, 20,-0.01233
AAPL,2020-02-10,78.544998,80.387497,78.462502,80.387497,80.026192,109348800.0,109348800.0,1.8425,2.346,79.74583,February 10, 20,0.02346
AAPL,2020-02-07,80.592499,80.849998,79.5,80.0075,79.647896,117684000.0,117684000.0,-0.585,-0.726,80.11917,February 07, 20,-0.00726
AAPL,2020-02-06,80.642502,81.305,80.065002,81.302498,80.745445,105425600.0,105425600.0,0.66,0.818,80.89083,February 06, 20,0.00818
AAPL,2020-02-05,80.879997,81.190002,79.737503,80.362503,79.811897,118826800.0,118826800.0,-0.51749,-0.64,80.43,February 05, 20,-0.0064
AAPL,2020-02-04,78.827499,79.910004,78.407501,79.712502,79.166336,136616400.0,136616400.0,0.885,1.123,79.34334,February 04, 20,0.01123
AAPL,2020-02-03,76.074997,78.372498,75.555,77.165001,76.636299,173985600.0,173985600.0,1.09,1.433,77.03083,February 03, 20,0.01433
AAPL,2020-01-31,80.232498,80.669998,77.072502,77.377502,76.847343,199588400.0,199588400.0,-2.855,-3.558,78.37333,January 31, 20,-0.03558
AAPL,2020-01-30,80.135002,81.022499,79.6875,80.967499,80.412743,126743200.0,126743200.0,0.8325,1.039,80.55917,January 30, 20,0.01039
AAPL,2020-01-29,81.112503,81.962502,80.345001,81.084999,80.529434,216229200.0,216229200.0,-0.0275,-0.034,81.13083,January 29, 20,-0.00034
AAPL,2020-01-28,78.150002,79.599998,78.047501,79.422501,78.878326,162234000.0,162234000.0,1.2725,1.628,79.02333,January 28, 20,0.01628
AAPL,2020-01-27,77.514999,77.942497,76.220001,77.237503,76.708298,161940000.0,161940000.0,-0.2775,-0.358,77.13333,January 27, 20,-0.00358
AAPL,2020-01-24,80.0625,80.832497,79.379997,79.577499,79.032265,146537600.0,146537600.0,-0.485,-0.606,79.93,January 24, 20,-0.00606
AAPL,2020-01-23,79.480003,79.889999,78.912498,79.807503,79.260696,104472000.0,104472000.0,0.3275,0.412,79.53667,January 23, 20,0.00412
AAPL,2020-01-22,79.644997,79.997498,79.327499,79.425003,78.880821,101832400.0,101832400.0,-0.21999,-0.276,79.58333,January 22, 20,-0.00276
AAPL,2020-01-21,79.297501,79.754997,79.0,79.142502,78.60025,110843200.0,110843200.0,-0.155,-0.195,79.29917,January 21, 20,-0.00195
AAPL,2020-01-17,79.067497,79.684998,78.75,79.682503,79.136551,137816400.0,137816400.0,0.61501,0.778,79.3725,January 17, 20,0.00778
AAPL,2020-01-16,78.397499,78.925003,78.022499,78.809998,78.27002,108829200.0,108829200.0,0.4125,0.526,78.58583,January 16, 20,0.00526
AAPL,2020-01-15,77.962502,78.875,77.387497,77.834999,77.301704,121923600.0,121923600.0,-0.1275,-0.164,78.0325,January 15, 20,-0.00164
AAPL,2020-01-14,79.175003,79.392502,78.042503,78.169998,77.634407,161954400.0,161954400.0,-1.005,-1.269,78.535,January 14, 20,-0.01269
AAPL,2020-01-13,77.910004,79.267502,77.787498,79.239998,78.697075,121532000.0,121532000.0,1.32999,1.707,78.765,January 13, 20,0.01707
AAPL,2020-01-10,77.650002,78.167503,77.0625,77.582497,77.050926,140644800.0,140644800.0,-0.0675,-0.087,77.60417,January 10, 20,-0.00087
AAPL,2020-01-09,76.809998,77.607498,76.550003,77.407501,76.877136,170108400.0,170108400.0,0.5975,0.778,77.18833,January 09, 20,0.00778
AAPL,2020-01-08,74.290001,76.110001,74.290001,75.797501,75.27816,132079200.0,132079200.0,1.5075,2.029,75.39917,January 08, 20,0.02029
AAPL,2020-01-07,74.959999,75.224998,74.370003,74.597504,74.086395,108872000.0,108872000.0,-0.36249,-0.484,74.73084,January 07, 20,-0.00484
